image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100417385_0061.tiff,4.44307,-72.5873,871.471,0.163384,68.83,872.179,-100.015,99.9314,-5.33082,141.484,0.0625268,-0.999903,-0.00622716,0.0124357,-0.00115572,0.0769257
Basler_acA2040-35gm__23324651__20250619_100417385_0062.tiff,4.44307,-72.5873,871.471,0.163384,68.83,872.179,-100.015,99.9314,-5.33082,141.484,0.0625268,-0.999903,-0.00622716,0.0124357,-0.00115572,0.0763002
Basler_acA2040-35gm__23324651__20250619_100417385_0063.tiff,0.715923,-70.821,871.638,7.24004,70.5158,872.193,-100.023,99.9247,-5.42956,141.488,0.0670463,-0.999916,-0.00447962,0.0121195,-0.00117596,0.0742104
Basler_acA2040-35gm__23324651__20250619_100417385_0064.tiff,0.172709,-69.2948,871.627,10.4831,71.8147,872.248,-100.022,99.9288,-5.32573,141.487,0.0657154,-0.999897,-0.00396994,0.0137505,-0.00112749,0.0818043
Basler_acA2040-35gm__23324651__20250619_100417385_0065.tiff,-3.84129,-67.4218,871.736,12.8797,73.0668,872.359,-100.02,99.9278,-5.24947,141.482,0.0602557,-0.999906,-0.00364584,0.0131365,-0.00110707,0.0881253
Basler_acA2040-35gm__23324651__20250619_100417385_0066.tiff,-3.84129,-67.4218,871.736,12.8797,73.0668,872.359,-100.02,99.9278,-5.24947,141.482,0.0602557,-0.999906,-0.00364584,0.0131365,-0.00110707,0.0754227
Basler_acA2040-35gm__23324651__20250619_100417385_0067.tiff,-7.92614,-66.1082,871.731,15.5167,73.4257,872.488,-100.035,99.9468,-4.83792,141.492,0.0701905,-0.999904,-0.00352195,0.0133684,-0.0010673,0.0887682
Basler_acA2040-35gm__23324651__20250619_100417385_0068.tiff,-10.2893,-65.6408,871.735,17.9072,73.0191,872.438,-100.042,99.961,-4.64637,141.499,0.0781396,-0.9999,-0.00410446,0.013485,-0.00109527,0.0878169
Basler_acA2040-35gm__23324651__20250619_100417385_0069.tiff,-10.2294,-64.9324,871.729,19.7578,73.344,872.453,-100.037,99.9508,-4.74983,141.492,0.0710979,-0.999902,-0.00483968,0.0131063,-0.00112969,0.0881439
Basler_acA2040-35gm__23324651__20250619_100417385_0070.tiff,-10.2294,-64.9324,871.729,19.7578,73.344,872.453,-100.037,99.9508,-4.74983,141.492,0.0710979,-0.999902,-0.00483968,0.0131063,-0.00112969,0.0768082
Basler_acA2040-35gm__23324651__20250619_100417385_0071.tiff,-10.7655,-64.1766,871.662,22.3358,73.3976,872.754,-100.063,99.9557,-4.44747,141.505,0.083305,-0.99991,-0.00594928,0.011999,-0.00120678,0.0804502
Basler_acA2040-35gm__23324651__20250619_100417385_0072.tiff,-10.7655,-64.1766,871.662,22.3358,73.3976,872.754,-100.063,99.9557,-4.44747,141.505,0.083305,-0.99991,-0.00594928,0.011999,-0.00120678,0.0721692
Basler_acA2040-35gm__23324651__20250619_100417385_0073.tiff,-15.1715,-67.2738,871.722,24.8151,68.474,872.552,-100.055,99.9657,-4.78018,141.517,0.0956878,-0.999904,-0.00530351,0.0127763,-0.00119109,0.0694936
Basler_acA2040-35gm__23324651__20250619_100417385_0074.tiff,-15.1715,-67.2738,871.722,24.8151,68.474,872.552,-100.055,99.9657,-4.78018,141.517,0.0956878,-0.999904,-0.00530351,0.0127763,-0.00119109,0.0751368
Basler_acA2040-35gm__23324651__20250619_100417385_0075.tiff,-18.9667,-69.1302,871.866,28.7076,64.1369,872.428,-100.068,99.9698,-5.06933,141.539,0.117542,-0.999911,-0.00344542,0.012839,-0.00120123,0.0681952
Basler_acA2040-35gm__23324651__20250619_100417385_0076.tiff,-21.7711,-71.5594,871.939,32.8638,59.0255,872.241,-100.071,99.9736,-5.33774,141.554,0.132427,-0.999915,-0.00241171,0.01279,-0.0011752,0.0648011
Basler_acA2040-35gm__23324651__20250619_100417385_0077.tiff,-22.5129,-71.4884,871.882,35.1674,57.7769,872.336,-100.063,99.9797,-5.30626,141.551,0.129768,-0.999898,-0.00321676,0.0138563,-0.00118705,0.0713274
Basler_acA2040-35gm__23324651__20250619_100417385_0078.tiff,-22.5129,-71.4884,871.882,35.1674,57.7769,872.336,-100.063,99.9797,-5.30626,141.551,0.129768,-0.999898,-0.00321676,0.0138563,-0.00118705,0.0663518
Basler_acA2040-35gm__23324651__20250619_100417385_0079.tiff,-25.2361,-70.5054,871.925,39.3741,55.448,872.334,-100.073,99.983,-5.25609,141.559,0.137389,-0.999905,-0.00244056,0.0134821,-0.00118147,0.0724036
Basler_acA2040-35gm__23324651__20250619_100417385_0080.tiff,-28.4266,-68.6257,871.93,44.2954,52.828,872.445,-100.077,99.9813,-5.30414,141.562,0.140518,-0.999905,-0.00211523,0.0135852,-0.00118949,0.0738568
Basler_acA2040-35gm__23324651__20250619_100417385_0081.tiff,-33.0339,-66.8253,872.033,47.6924,49.4824,872.385,-100.095,99.9863,-5.30488,141.578,0.156673,-0.999903,-0.00120614,0.0138221,-0.00121771,0.0682875
Basler_acA2040-35gm__23324651__20250619_100417385_0082.tiff,-33.0339,-66.8253,872.033,47.6924,49.4824,872.385,-100.095,99.9863,-5.30488,141.578,0.156673,-0.999903,-0.00120614,0.0138221,-0.00121771,0.0653198
Basler_acA2040-35gm__23324651__20250619_100417385_0083.tiff,-33.8555,-63.1892,872.156,47.947,52.3686,872.33,-100.098,99.9919,-5.21849,141.581,0.159963,-0.999892,-0.000926135,0.0146304,-0.00125077,0.0731487
Basler_acA2040-35gm__23324651__20250619_100417385_0084.tiff,-33.8908,-62.646,872.102,48.0399,52.8122,872.433,-100.091,99.9935,-5.14446,141.575,0.153193,-0.999898,-0.00109199,0.0141912,-0.00119586,0.0900714
Basler_acA2040-35gm__23324651__20250619_100417385_0085.tiff,-34.6832,-64.1043,872.06,48.339,50.5778,872.461,-100.094,99.9963,-5.17775,141.58,0.158429,-0.999895,-0.00161779,0.0143377,-0.00121858,0.0621432
Basler_acA2040-35gm__23324651__20250619_100417385_0086.tiff,-34.6832,-64.1043,872.06,48.339,50.5778,872.461,-100.094,99.9963,-5.17775,141.58,0.158429,-0.999895,-0.00161779,0.0143377,-0.00121858,0.0726489
Basler_acA2040-35gm__23324651__20250619_100417385_0087.tiff,-44.9728,-65.4772,872.134,44.4239,44.3448,872.296,-100.117,100.013,-5.17715,141.607,0.186074,-0.999889,-6.70741e-05,0.0148738,-0.00119651,0.0658524
Basler_acA2040-35gm__23324651__20250619_100417385_0088.tiff,-56.6974,-66.655,872.051,34.1109,42.0175,872.379,-100.124,100.05,-4.60456,141.619,0.19777,-0.999881,-0.00104961,0.0153354,-0.001097,0.0887012
Basler_acA2040-35gm__23324651__20250619_100417385_0089.tiff,25.7185,37.9561,872.286,-64.3867,-71.3172,872.073,100.026,-100.262,1.41147,141.632,0.210645,0.999891,-0.000469783,0.0147067,-0.00102307,0.0673166
Basler_acA2040-35gm__23324651__20250619_100417385_0090.tiff,25.7185,37.9561,872.286,-64.3867,-71.3172,872.073,100.026,-100.262,1.41147,141.632,0.210645,0.999891,-0.000469783,0.0147067,-0.00102307,0.0703859
Basler_acA2040-35gm__23324651__20250619_100417385_0091.tiff,-75.8318,-73.2164,872.055,15.8116,34.7792,872.373,-100.165,100.067,-3.90457,141.639,0.217864,0.999891,-0.00082333,-0.0146859,0.00093907,0.0668522
Basler_acA2040-35gm__23324651__20250619_100417385_0092.tiff,-85.806,-73.1057,872.057,6.58071,34.2523,872.503,-100.167,100.077,-3.5203,141.638,0.216302,0.999891,-0.00192927,-0.0146403,0.000766791,0.0709817
Basler_acA2040-35gm__23324651__20250619_100417385_0093.tiff,-90.8762,-72.8795,872.097,1.98099,34.0713,872.534,-100.172,100.077,-3.34245,141.637,0.215911,0.999894,-0.00319143,-0.0141572,0.000688244,0.0712457
Basler_acA2040-35gm__23324651__20250619_100417385_0094.tiff,-90.8762,-72.8795,872.097,1.98099,34.0713,872.534,-100.172,100.077,-3.34245,141.637,0.215911,0.999894,-0.00319143,-0.0141572,0.000688244,0.0693526
Basler_acA2040-35gm__23324651__20250619_100417385_0095.tiff,-95.7753,-71.6372,872.148,-2.18139,34.6727,872.538,-100.175,100.077,-3.34775,141.64,0.218185,0.999892,-0.0043458,-0.0140532,0.000619337,0.0706815
Basler_acA2040-35gm__23324651__20250619_100417385_0096.tiff,-100.22,-70.2965,872.158,-5.87908,35.3453,872.579,-100.17,100.079,-3.2815,141.636,0.214266,0.999893,-0.00484665,-0.0137684,0.000549434,0.0644194
Basler_acA2040-35gm__23324651__20250619_100417385_0097.tiff,-103.969,-68.613,872.117,-8.87262,36.338,872.569,-100.162,100.078,-3.1907,141.627,0.205641,0.999893,-0.0049271,-0.0137346,0.0004942,0.0887273
Basler_acA2040-35gm__23324651__20250619_100417385_0098.tiff,-103.969,-68.613,872.117,-8.87262,36.338,872.569,-100.162,100.078,-3.1907,141.627,0.205641,0.999893,-0.0049271,-0.0137346,0.0004942,0.0755566
Basler_acA2040-35gm__23324651__20250619_100417385_0099.tiff,-109.395,-68.0433,872.148,-13.9854,36.6204,872.472,-100.154,100.084,-3.14602,141.625,0.203428,0.999892,-0.00555769,-0.0136033,0.000403484,0.0667309
Basler_acA2040-35gm__23324651__20250619_100437624_0000.tiff,-38.7173,55.8567,872.833,-138.423,-44.6631,872.494,100.114,-100.112,-0.61316,141.582,0.161136,-0.999935,-0.00561687,-0.00988519,0.000284593,0.0681936
Basler_acA2040-35gm__23324651__20250619_100437624_0001.tiff,-38.7173,55.8567,872.833,-138.423,-44.6631,872.494,100.114,-100.112,-0.61316,141.582,0.161136,-0.999935,-0.00561687,-0.00988519,0.000284593,0.0817007
Basler_acA2040-35gm__23324651__20250619_100437624_0002.tiff,-38.7216,55.8869,872.871,-138.432,-44.6309,872.523,100.117,-100.111,-0.671904,141.584,0.163094,-0.999935,-0.00583302,-0.00977518,0.000311597,0.0670823
Basler_acA2040-35gm__23324651__20250619_100437624_0003.tiff,-38.7216,55.8869,872.871,-138.432,-44.6309,872.523,100.117,-100.111,-0.671904,141.584,0.163094,-0.999935,-0.00583302,-0.00977518,0.000311597,0.0709664
Basler_acA2040-35gm__23324651__20250619_100437624_0004.tiff,-38.7235,55.851,872.827,-138.426,-44.664,872.475,100.112,-100.106,-0.645109,141.577,0.15534,-0.999936,-0.00534924,-0.0100001,0.00030396,0.0700782
Basler_acA2040-35gm__23324651__20250619_100437624_0005.tiff,-38.7172,55.8244,872.838,-138.418,-44.6931,872.478,100.108,-100.111,-0.571023,141.577,0.156131,-0.999938,-0.00510388,-0.00984765,0.000290874,0.0641714
Basler_acA2040-35gm__23324651__20250619_100437624_0006.tiff,-38.7189,55.8374,872.816,-138.427,-44.6832,872.509,100.113,-100.116,-0.478105,141.584,0.162845,-0.999941,-0.00533794,-0.00944477,0.000320644,0.0722852
Basler_acA2040-35gm__23324651__20250619_100437624_0007.tiff,-38.7214,55.8637,872.845,-138.441,-44.6563,872.584,100.116,-100.124,-0.551333,141.592,0.170744,-0.999936,-0.0060634,-0.00954327,0.000289031,0.0884485
Basler_acA2040-35gm__23324651__20250619_100437624_0008.tiff,-38.7214,55.8637,872.845,-138.441,-44.6563,872.584,100.116,-100.124,-0.551333,141.592,0.170744,-0.999936,-0.0060634,-0.00954327,0.000289031,0.0730329
Basler_acA2040-35gm__23324651__20250619_100437624_0009.tiff,-133.863,-49.204,872.341,-37.3582,54.3973,872.97,-100.159,100.044,-2.45789,141.587,0.165269,0.999937,-0.00468932,-0.0102394,0.000313932,0.0750175
Basler_acA2040-35gm__23324651__20250619_100437624_0010.tiff,-133.312,-49.8592,872.348,-37.263,54.1607,872.879,-100.159,100.039,-2.49104,141.583,0.16175,0.999933,-0.00541599,-0.0102422,0.000305148,0.0748396
Basler_acA2040-35gm__23324651__20250619_100437624_0011.tiff,-133.312,-49.8592,872.348,-37.263,54.1607,872.879,-100.159,100.039,-2.49104,141.583,0.16175,0.999933,-0.00541599,-0.0102422,0.000305148,0.0925652
Basler_acA2040-35gm__23324651__20250619_100437624_0012.tiff,-35.8515,57.2354,872.682,-132.952,-45.7952,872.41,100.11,-100.107,-0.760657,141.577,0.15515,-0.999929,-0.00567831,-0.0104849,0.000314742,0.0822569
Basler_acA2040-35gm__23324651__20250619_100437624_0013.tiff,-134.181,-35.6395,872.491,-36.2904,66.6239,873.107,-100.178,100.003,-2.11122,141.565,0.143921,0.999948,-0.00389455,-0.00936621,0.000397074,0.0737289
Basler_acA2040-35gm__23324651__20250619_100437624_0015.tiff,-135.791,-19.2118,872.651,-36.9123,82.0894,873.78,-100.212,99.9734,-1.77189,141.564,0.142305,0.999957,-0.00328251,-0.00862762,0.000464184,0.0842121
Basler_acA2040-35gm__23324651__20250619_100437624_0016.tiff,-135.791,-19.2118,872.651,-36.9123,82.0894,873.78,-100.212,99.9734,-1.77189,141.564,0.142305,0.999957,-0.00328251,-0.00862762,0.000464184,0.0744215
Basler_acA2040-35gm__23324651__20250619_100437624_0017.tiff,-136.859,-9.35091,872.555,-36.7638,90.7303,874.288,-100.248,99.9341,-1.34235,141.557,0.135371,0.999968,-0.0021678,-0.00764521,0.000565146,0.0737102
Basler_acA2040-35gm__23324651__20250619_100437624_0018.tiff,-137.24,-2.13214,872.692,-36.5915,97.3947,874.555,-100.277,99.9133,-1.00721,141.56,0.138329,0.999976,-0.00161391,-0.00667989,0.00062591,0.0671032
Basler_acA2040-35gm__23324651__20250619_100437624_0019.tiff,-137.397,4.88283,872.775,-36.2422,103.892,874.821,-100.3,99.8919,-0.908131,141.56,0.139142,0.999979,-0.00178937,-0.0061659,0.000664516,0.0916102
Basler_acA2040-35gm__23324651__20250619_100437624_0020.tiff,-137.397,4.88283,872.775,-36.2422,103.892,874.821,-100.3,99.8919,-0.908131,141.56,0.139142,0.999979,-0.00178937,-0.0061659,0.000664516,0.0951103
Basler_acA2040-35gm__23324651__20250619_100437624_0021.tiff,-137.928,11.4569,872.948,-35.8645,109.539,875.028,-100.321,99.881,-0.967817,141.568,0.146261,0.999985,-0.00272647,-0.00466037,0.000809628,0.0912587
Basler_acA2040-35gm__23324651__20250619_100437624_0022.tiff,-139.45,19.1664,872.981,-35.6274,115.386,875.282,-100.336,99.8709,-1.06494,141.572,0.150594,0.99998,-0.00332981,-0.00524813,0.000766826,0.0865391
Basler_acA2040-35gm__23324651__20250619_100437624_0023.tiff,-138.282,26.5328,872.952,-34.1727,122.435,875.331,-100.369,99.8341,-0.909559,141.569,0.147321,0.99998,-0.00348411,-0.00512357,0.000853925,0.0929915
Basler_acA2040-35gm__23324651__20250619_100437624_0026.tiff,-130.712,33.2577,873.024,-25.4031,127.843,875.517,-100.398,99.8108,-0.805465,141.572,0.150697,0.99998,-0.00344605,-0.0052618,0.000955097,0.0696927
Basler_acA2040-35gm__23324651__20250619_100437624_0027.tiff,-125.226,33.839,873.046,-19.6921,128.203,875.685,-100.4,99.8377,-1.12246,141.594,0.17292,0.999976,-0.0041378,-0.00553462,0.0010373,0.0747095
Basler_acA2040-35gm__23324651__20250619_100437624_0028.tiff,-125.226,33.839,873.046,-19.6921,128.203,875.685,-100.4,99.8377,-1.12246,141.594,0.17292,0.999976,-0.0041378,-0.00553462,0.0010373,0.0722057
Basler_acA2040-35gm__23324651__20250619_100437624_0029.tiff,-117.395,34.7134,872.931,-10.1714,127.159,875.507,-100.402,99.8371,-1.2416,141.596,0.175041,0.999972,-0.00430349,-0.00602274,0.00103929,0.0758693
Basler_acA2040-35gm__23324651__20250619_100437624_0030.tiff,-109.41,35.8214,872.9,0.0344602,125.651,875.377,-100.414,99.8454,-1.30453,141.611,0.18965,0.999967,-0.00459332,-0.0066872,0.0010385,0.0713843
Basler_acA2040-35gm__23324651__20250619_100437624_0031.tiff,-104.512,35.3877,872.692,6.65896,123.058,875.388,-100.41,99.8431,-1.25758,141.606,0.184862,0.999967,-0.00430912,-0.006754,0.00111123,0.0737452
Basler_acA2040-35gm__23324651__20250619_100437624_0032.tiff,-99.6142,34.7873,872.556,12.8031,120.863,875.406,-100.424,99.842,-1.18243,141.615,0.193743,0.999968,-0.00439344,-0.00656877,0.00114123,0.0699395
Basler_acA2040-35gm__23324651__20250619_100437624_0033.tiff,-99.6142,34.7873,872.556,12.8031,120.863,875.406,-100.424,99.842,-1.18243,141.615,0.193743,0.999968,-0.00439344,-0.00656877,0.00114123,0.0806807
Basler_acA2040-35gm__23324651__20250619_100437624_0034.tiff,-93.1205,35.2497,872.49,20.6409,119.553,875.429,-100.424,99.8533,-1.29117,141.624,0.202384,0.999968,-0.00453126,-0.006542,0.00120439,0.0740031
Basler_acA2040-35gm__23324651__20250619_100437624_0035.tiff,-89.8992,38.2791,872.531,27.897,116.856,875.321,-100.438,99.8447,-1.20632,141.627,0.205345,0.999963,-0.00459483,-0.00713513,0.00117099,0.0717468
Basler_acA2040-35gm__23324651__20250619_100437624_0036.tiff,-89.4284,40.4447,872.59,31.5876,113.971,875.2,-100.435,99.8436,-1.33578,141.626,0.204187,0.999958,-0.00477697,-0.00770861,0.00117261,0.0708328
Basler_acA2040-35gm__23324651__20250619_100437624_0037.tiff,-89.4284,40.4447,872.59,31.5876,113.971,875.2,-100.435,99.8436,-1.33578,141.626,0.204187,0.999958,-0.00477697,-0.00770861,0.00117261,0.0713318
Basler_acA2040-35gm__23324651__20250619_100437624_0038.tiff,-86.376,40.2619,872.39,33.9019,114.998,875.483,-100.457,99.8437,-1.23492,141.64,0.218564,0.99996,-0.00487399,-0.00740335,0.00123526,0.0899663
Basler_acA2040-35gm__23324651__20250619_100437624_0039.tiff,-74.1576,35.3168,871.831,37.3281,122.605,875.91,-100.479,99.838,-1.11165,141.651,0.229303,0.999972,-0.00419196,-0.00593421,0.00150767,0.0714178
Basler_acA2040-35gm__23324651__20250619_100437624_0040.tiff,-74.1576,35.3168,871.831,37.3281,122.605,875.91,-100.479,99.838,-1.11165,141.651,0.229303,0.999972,-0.00419196,-0.00593421,0.00150767,0.070984
Basler_acA2040-35gm__23324651__20250619_100437624_0041.tiff,-64.6512,30.1217,871.605,38.7319,126.851,876.138,-100.462,99.8562,-1.14414,141.651,0.230036,0.999982,-0.00338483,-0.00461428,0.00167796,0.0791207
Basler_acA2040-35gm__23324651__20250619_100437624_0043.tiff,-48.5302,22.6833,871.681,39.3613,133.616,876.137,-100.382,99.8636,-1.19556,141.601,0.179419,0.999995,-0.00138853,-0.00214268,0.00182389,0.101811
Basler_acA2040-35gm__23324651__20250619_100437624_0044.tiff,-40.3819,19.9265,871.587,40.6288,135.924,876.259,-100.331,99.8593,-1.33034,141.563,0.141583,0.999998,-0.000815997,-0.000484457,0.00189005,0.0928059
Basler_acA2040-35gm__23324651__20250619_100437624_0045.tiff,-40.3819,19.9265,871.587,40.6288,135.924,876.259,-100.331,99.8593,-1.33034,141.563,0.141583,0.999998,-0.000815997,-0.000484457,0.00189005,0.165786
Basler_acA2040-35gm__23324651__20250619_100437624_0046.tiff,-33.0387,18.823,871.647,42.8353,138.218,876.417,-100.309,99.8559,-1.31343,141.545,0.123291,-0.999998,0.00073748,-0.000875594,-0.00191153,0.0698129
Basler_acA2040-35gm__23324651__20250619_100437624_0047.tiff,-24.1313,18.225,871.887,46.5679,140.729,876.406,-100.276,99.8457,-1.28309,141.513,0.0921329,-0.999995,0.000290457,-0.00232306,-0.00197199,0.081614
Basler_acA2040-35gm__23324651__20250619_100437624_0048.tiff,-24.1313,18.225,871.887,46.5679,140.729,876.406,-100.276,99.8457,-1.28309,141.513,0.0921329,-0.999995,0.000290457,-0.00232306,-0.00197199,0.0745612
Basler_acA2040-35gm__23324651__20250619_100437624_0049.tiff,-15.5787,17.2724,872.234,51.5785,141.764,876.131,-100.262,99.848,-1.16446,141.504,0.0827343,0.999992,0.000191326,0.00347435,0.00195042,0.0934764
Basler_acA2040-35gm__23324651__20250619_100437624_0050.tiff,-9.65112,15.3846,872.178,59.7459,138.647,876.007,-100.257,99.8547,-1.27587,141.507,0.0853133,0.99999,2.37275e-05,0.00392874,0.00193551,0.0717804
Basler_acA2040-35gm__23324651__20250619_100437624_0051.tiff,-9.52317,11.9433,871.822,66.3881,131.312,875.754,-100.278,99.8516,-0.996853,141.517,0.0953502,0.999991,0.00126349,0.0034432,0.00197505,0.074926
Basler_acA2040-35gm__23324651__20250619_100437624_0052.tiff,-13.5995,7.86294,871.831,71.0196,121.296,875.19,-100.317,99.8721,-0.870604,141.558,0.136515,0.999995,0.00227565,0.000168573,0.00196925,0.0717943
Basler_acA2040-35gm__23324651__20250619_100437624_0053.tiff,-16.6597,3.187,871.657,73.4921,112.292,874.706,-100.316,99.882,-0.856697,141.564,0.143013,-0.999991,-0.00358839,0.00136743,-0.00190836,0.0745135
Basler_acA2040-35gm__23324651__20250619_100437624_0054.tiff,-16.6597,3.187,871.657,73.4921,112.292,874.706,-100.316,99.882,-0.856697,141.564,0.143013,-0.999991,-0.00358839,0.00136743,-0.00190836,0.0737684
Basler_acA2040-35gm__23324651__20250619_100437624_0055.tiff,-20.4375,1.62989,871.34,75.2446,105.93,874.74,-100.337,99.885,-0.793698,141.581,0.159838,-0.999991,-0.00320908,0.00186364,-0.0018262,0.0734558
Basler_acA2040-35gm__23324651__20250619_100437624_0056.tiff,-20.4375,1.62989,871.34,75.2446,105.93,874.74,-100.337,99.885,-0.793698,141.581,0.159838,-0.999991,-0.00320908,0.00186364,-0.0018262,0.0764777
Basler_acA2040-35gm__23324651__20250619_100437624_0057.tiff,-26.21,-1.10458,871.465,77.2887,95.5079,874.367,-100.355,99.9114,-0.956218,141.614,0.192148,-0.999981,-0.00287071,0.00514218,-0.00173701,0.075005
Basler_acA2040-35gm__23324651__20250619_100437624_0058.tiff,-28.7917,-9.39628,871.724,77.0987,84.5878,873.956,-100.301,99.9405,-1.52647,141.601,0.179351,-0.999961,-0.0024966,0.00834156,-0.00151874,0.080473
Basler_acA2040-35gm__23324651__20250619_100437624_0059.tiff,-29.4755,-20.3934,871.666,75.7019,74.3735,873.587,-100.24,99.9695,-2.17333,141.586,0.165134,-0.999931,-0.00317498,0.0112164,-0.0013906,0.109944
Basler_acA2040-35gm__23324651__20250619_100437624_0060.tiff,-29.4755,-20.3934,871.666,75.7019,74.3735,873.587,-100.24,99.9695,-2.17333,141.586,0.165134,-0.999931,-0.00317498,0.0112164,-0.0013906,0.0703557
Basler_acA2040-35gm__23324651__20250619_100437624_0061.tiff,-31.7443,-40.7318,871.867,73.5748,53.8821,872.905,-100.157,99.9594,-4.65328,141.58,0.159002,0.999902,-0.00347365,-0.0135072,0.00126681,0.0821403
Basler_acA2040-35gm__23324651__20250619_100437624_0062.tiff,-31.7443,-40.7318,871.867,73.5748,53.8821,872.905,-100.157,99.9594,-4.65328,141.58,0.159002,0.999902,-0.00347365,-0.0135072,0.00126681,0.073383
Basler_acA2040-35gm__23324651__20250619_100437624_0063.tiff,-31.7443,-40.7318,871.867,73.5748,53.8821,872.905,-100.157,99.9594,-4.65328,141.58,0.159002,0.999902,-0.00347365,-0.0135072,0.00126681,0.103311
Basler_acA2040-35gm__23324651__20250619_100437624_0064.tiff,-32.5526,-48.392,871.799,72.5696,46.4403,872.837,-100.273,99.7045,-7.02342,141.58,0.158731,0.999757,-0.0210317,-0.00631819,0.00169549,0.0719435
Basler_acA2040-35gm__23324651__20250619_100437624_0065.tiff,-34.9802,-55.8435,871.551,68.8502,40.3998,872.735,-100.273,99.6782,-7.37762,141.58,0.158719,0.999752,-0.0210731,-0.00693169,0.00174381,0.0750952
Basler_acA2040-35gm__23324651__20250619_100437624_0066.tiff,-31.6506,-60.6137,871.87,70.9785,36.9241,872.332,-100.258,99.6691,-7.80802,141.586,0.16454,0.999743,-0.0208802,-0.00866637,0.00173647,0.0745027
Basler_acA2040-35gm__23324651__20250619_100437624_0067.tiff,-31.6506,-60.6137,871.87,70.9785,36.9241,872.332,-100.258,99.6691,-7.80802,141.586,0.16454,0.999743,-0.0208802,-0.00866637,0.00173647,0.0969311
Basler_acA2040-35gm__23324651__20250619_100437624_0068.tiff,-19.8674,-64.7028,871.347,77.8839,37.6503,872.466,-100.294,99.5946,-7.3945,141.537,0.115703,0.999743,-0.022165,-0.00440303,0.00182384,0.0659596
Basler_acA2040-35gm__23324651__20250619_100437624_0069.tiff,-18.1743,-65.2273,871.24,79.154,37.5175,872.543,-100.296,99.6022,-7.14507,141.531,0.109522,0.999749,-0.0220238,-0.0037501,0.00182105,0.0831481
Basler_acA2040-35gm__23324651__20250619_100437624_0070.tiff,-27.9592,-61.6514,871.489,73.8251,36.73,872.35,-100.286,99.6197,-7.63757,141.562,0.140206,0.999735,-0.022,-0.00653612,0.00184827,0.0697529
Basler_acA2040-35gm__23324651__20250619_100437624_0071.tiff,-45.1611,-58.3018,871.812,59.9449,36.5975,872.411,-100.153,99.8918,-6.67715,141.61,0.188991,0.999835,-0.0100409,-0.0150545,0.00141123,0.104054
Basler_acA2040-35gm__23324651__20250619_100437624_0072.tiff,-57.5602,-54.5889,871.888,49.0877,38.5929,872.673,-100.136,99.9844,-5.75861,141.624,0.202286,0.99984,-0.00734069,-0.0162779,0.00118025,0.0703315
Basler_acA2040-35gm__23324651__20250619_100437624_0073.tiff,-57.5602,-54.5889,871.888,49.0877,38.5929,872.673,-100.136,99.9844,-5.75861,141.624,0.202286,0.99984,-0.00734069,-0.0162779,0.00118025,0.0733545
Basler_acA2040-35gm__23324651__20250619_100437624_0074.tiff,-71.4821,-51.4409,871.992,36.7087,39.9611,872.812,-100.143,100.019,-5.26079,141.634,0.212808,0.99982,-0.00736225,-0.0174279,0.00106259,0.0717967
Basler_acA2040-35gm__23324651__20250619_100437624_0075.tiff,-76.566,-50.2128,872.222,32.1099,40.6352,872.735,-100.16,100.035,-4.99958,141.648,0.226402,0.999804,-0.00849468,-0.0178644,0.000973512,0.0907425
Basler_acA2040-35gm__23324651__20250619_100437624_0076.tiff,-76.566,-50.2128,872.222,32.1099,40.6352,872.735,-100.16,100.035,-4.99958,141.648,0.226402,0.999804,-0.00849468,-0.0178644,0.000973512,0.0701744
Basler_acA2040-35gm__23324651__20250619_100437624_0077.tiff,-65.9521,-53.1003,872.27,41.6574,39.0006,872.621,-100.15,100.01,-5.5214,141.642,0.220869,0.999814,-0.00883731,-0.0171278,0.00108912,0.0739734
Basler_acA2040-35gm__23324651__20250619_100437624_0078.tiff,-53.5649,-57.2067,872.249,53.3859,35.6475,872.326,-100.144,99.9544,-6.37417,141.635,0.213345,0.999814,-0.00963021,-0.016645,0.00124335,0.0705866
Basler_acA2040-35gm__23324651__20250619_100437624_0079.tiff,-53.5649,-57.2067,872.249,53.3859,35.6475,872.326,-100.144,99.9544,-6.37417,141.635,0.213345,0.999814,-0.00963021,-0.016645,0.00124335,0.0737533
Basler_acA2040-35gm__23324651__20250619_100454458_0000.tiff,-2.20093,-56.5585,869.997,102.019,38.9442,875.102,-100.254,99.694,-4.34311,141.452,0.0302146,-0.999832,0.0176444,-0.0046492,-0.00149737,0.0685387
Basler_acA2040-35gm__23324651__20250619_100454458_0001.tiff,-2.20093,-56.5585,869.997,102.019,38.9442,875.102,-100.254,99.694,-4.34311,141.452,0.0302146,-0.999832,0.0176444,-0.0046492,-0.00149737,0.0659189
Basler_acA2040-35gm__23324651__20250619_100454458_0002.tiff,-2.20447,-56.5321,869.983,102.018,38.9665,875.121,-100.254,99.6995,-4.24741,141.452,0.0311126,-0.999832,0.0176409,-0.00481605,-0.00149393,0.0672896
